DATE,vwretd,ewretd
19811117,0.006025,-0.000953
19811118,-0.004244,-0.001175
19811119,0.004753,-0.001463
19811120,0.009217,0.006750
19811123,-0.000640,-0.001740
19811124,0.013283,0.003278
19811125,0.004014,0.004682
19811127,0.008301,0.004781
19811130,0.008654,0.001332
19811201,-0.002075,-0.002170
19811202,-0.010126,-0.004439
19811203,0.003655,-0.000100
19811204,0.007177,0.005943
19811207,-0.007690,-0.006070
19811208,-0.004707,-0.008626
19811209,0.005378,0.001025
19811210,0.002165,0.001404
19811211,-0.005615,-0.000351
19811214,-0.015711,-0.013080
19811215,0.000979,-0.001064
19811216,-0.003297,-0.000272
19811217,0.004338,0.002969
19811218,0.006622,0.006600
19811221,-0.004301,-0.004032
19811222,-0.003569,-0.002759
19811223,-0.003376,-0.000089
19811224,0.002520,0.004242
19811228,-0.002522,-0.003513
19811229,-0.005276,-0.005008
19811230,0.004195,0.002631
19811231,0.003596,0.009347
19820104,0.001818,0.003871
19820105,-0.020240,-0.011990
19820106,-0.007794,-0.006036
19820107,-0.002600,0.001057
19820108,0.005063,0.006336
19820111,-0.023051,-0.014481
19820112,-0.004801,-0.008530
19820113,-0.012785,-0.007137
19820114,0.005156,0.000620
19820115,0.006503,0.005698
19820118,0.005947,0.000309
19820119,-0.009173,-0.002740
19820120,-0.006159,-0.001838
19820121,0.002781,0.002282
19820122,-0.003751,0.000041
19820125,-0.003150,-0.008679
19820126,-0.002033,-0.001083
19820127,0.004332,0.000476
19820128,0.026347,0.015819
19820129,0.011783,0.010586
19820201,-0.018227,-0.009082
19820202,0.003227,0.002008
19820203,-0.008967,-0.000896
19820204,-0.001229,-0.001659
19820205,0.007909,0.006695
19820208,-0.021617,-0.016140
19820209,-0.008727,-0.011036
19820210,0.006623,0.002091
19820211,-0.001038,-0.001910
19820212,-0.000239,0.001375
19820216,-0.004050,-0.008116
19820217,-0.001421,-0.000191
19820218,0.001091,-0.001243
19820219,-0.004236,-0.003332
19820222,-0.012255,-0.006870
19820223,-0.001675,-0.008903
19820224,0.014707,0.004848
19820225,-0.000178,0.005006
19820226,-0.001420,-0.001033
19820301,0.003080,0.001837
19820302,-0.003918,-0.000297
19820303,-0.015077,-0.013196
19820304,-0.010252,-0.012772
19820305,-0.006608,-0.011709
19820308,-0.016474,-0.014627
19820309,0.007801,-0.005562
19820310,0.005903,0.004936
19820311,-0.001073,-0.000360
19820312,-0.008048,-0.006075
19820315,0.005342,-0.000770
19820316,-0.000355,0.003154
19820317,-0.001134,0.001035
19820318,0.011965,0.010718
19820319,0.003308,0.007766
19820322,0.019610,0.013685
19820323,0.006241,0.006814
19820324,-0.004175,0.001247
19820325,0.003315,0.005279
19820326,-0.008676,-0.001519
19820329,0.001628,0.001027
19820330,0.000533,0.000451
19820331,-0.001709,0.001469
19820401,0.014203,0.008742
19820402,0.010993,0.007001
19820405,-0.002764,-0.000079
19820406,0.005346,0.002320
19820407,0.002004,0.003833
19820408,0.006658,0.005094
19820412,-0.001376,-0.001348
19820413,0.000284,0.001286
19820414,-0.001131,-0.000291
19820415,0.003887,0.003522
19820416,0.004895,0.004848
19820419,-0.000635,0.000482
19820420,-0.009057,-0.002343
19820421,0.002273,0.002334
19820422,0.010912,0.006728
19820423,0.011269,0.007261
19820426,0.004899,0.004248
19820427,-0.008835,-0.002861
19820428,-0.005349,-0.000642
19820429,-0.008338,-0.002762
19820430,0.001897,0.003163
19820503,0.003199,-0.000141
19820504,0.006496,0.004178
19820505,0.001432,0.000646
19820506,0.008702,0.006632
19820507,0.007749,0.006234
19820510,-0.006786,-0.003303
19820511,0.008798,0.004508
19820512,-0.002766,0.000125
19820513,-0.005476,0.000064
19820514,-0.000694,0.001629
19820517,-0.010179,-0.006796
19820518,-0.007713,-0.005974
19820519,-0.007192,-0.005150
19820520,-0.003841,-0.006172
19820521,0.002203,-0.000505
19820524,-0.000256,-0.002998
19820525,-0.002512,-0.001177
19820526,-0.012034,-0.010378
19820527,-0.004025,-0.003901
19820528,-0.002984,0.000797
19820601,-0.003792,-0.006092
19820602,0.002981,0.000542
19820603,-0.002115,-0.002048
19820604,-0.014892,-0.009537
19820607,-0.001151,-0.005511
19820608,-0.004257,-0.004107
19820609,-0.006606,-0.009149
19820610,0.004335,0.000440
19820611,0.015920,0.011073
19820614,-0.011101,-0.006798
19820615,-0.003299,-0.005844
19820616,-0.005612,-0.001155
19820617,-0.010310,-0.008447
19820618,-0.004937,-0.004553
19820621,-0.000213,-0.001476
19820622,0.008804,0.003162
19820623,0.016058,0.010394
19820624,-0.001916,0.002515
19820625,-0.005766,-0.002458
19820628,0.007854,0.002136
19820629,-0.000249,-0.002694
19820630,-0.003343,0.002930
19820701,-0.007524,-0.004099
19820702,-0.007128,-0.002632
19820706,-0.003430,-0.004080
19820707,-0.001556,-0.002447
19820708,0.000716,-0.003510
19820709,0.011648,0.008700
19820712,0.006619,0.004994
19820713,-0.000780,-0.000334
19820714,0.006406,-0.001647
19820715,0.000771,0.001458
19820716,0.004951,0.002723
19820719,-0.001692,-0.000276
19820720,0.005830,0.002456
19820721,0.000372,0.003098
19820722,0.001031,0.002379
19820723,-0.001849,0.002116
19820726,-0.006484,-0.003733
19820727,-0.007547,-0.003047
19820728,-0.015096,-0.011604
19820729,-0.001313,-0.004947
19820730,-0.004203,-0.000299
19820802,0.015885,0.004897
19820803,-0.007751,-0.002476
19820804,-0.013996,-0.008762
19820805,-0.007283,-0.007686
19820806,-0.011623,-0.006777
19820809,-0.007402,-0.014655
19820810,-0.001573,-0.002048
19820811,-0.002942,-0.005661
19820812,-0.002857,-0.003252
19820813,0.011019,0.001089
19820816,0.003884,0.005125
19820817,0.041060,0.015603
19820818,0.002050,0.013034
19820819,0.002360,0.000797
19820820,0.031238,0.014784
19820823,0.025883,0.014242
19820824,-0.001773,0.006745
19820825,0.020328,0.016896
19820826,0.010786,0.016609
19820827,-0.010170,-0.000493
19820830,0.003883,0.000214
19820831,0.014666,0.007791
19820901,-0.008228,-0.003509
19820902,0.015626,0.010010
19820903,0.018386,0.011101
19820907,-0.009535,-0.003227
19820908,0.006650,0.004337
19820909,0.000111,0.004015
19820910,-0.007382,-0.001705
19820913,0.008524,0.001876
19820914,0.008515,0.006203
19820915,0.008266,0.005172
19820916,-0.001445,0.002578
19820917,-0.008625,-0.001314
19820920,-0.000856,-0.003312
19820921,0.017114,0.009032
19820922,-0.004614,0.002198
19820923,-0.001896,-0.001524
19820924,-0.002690,0.002443
19820927,0.001705,-0.000613
19820928,-0.001855,-0.000008
19820929,-0.011834,-0.007150
19820930,-0.008366,-0.003493
19821001,0.011144,0.005608
19821004,-0.002732,-0.003414
19821005,0.004406,0.002879
19821006,0.029036,0.013492
19821007,0.021311,0.013869
19821008,0.017785,0.010994
19821011,0.023138,0.015198
19821012,0.000416,0.001278
19821013,0.018512,0.020845
19821014,-0.012748,0.004546
19821015,-0.005678,0.002921
19821018,0.020443,0.011444
19821019,-0.000200,0.001967
19821020,0.018648,0.012574
19821021,0.000043,0.005230
19821022,0.000618,0.010055
19821025,-0.035817,-0.017828
19821026,0.005256,-0.005025
19821027,0.008621,0.011443
19821028,-0.009881,0.000840
19821029,0.002176,0.004141
19821101,0.012241,0.007383
19821102,0.015665,0.012757
19821103,0.035755,0.020876
19821104,-0.003142,0.006842
19821105,0.004632,0.008048
19821108,-0.009309,0.000613
19821109,0.017080,0.014450
19821110,-0.010205,0.001139
19821111,0.004541,0.005595
19821112,-0.010204,0.005140
19821115,-0.016991,-0.011168
19821116,-0.013237,-0.015104
19821117,0.016682,0.010391
19821118,0.004666,0.006967
19821119,-0.006485,0.002397
19821122,-0.018868,-0.009756
19821123,-0.007660,-0.005309
19821124,0.007170,0.004937
19821126,0.007196,0.006702
19821129,-0.004588,-0.001502
19821130,0.027918,0.012661
19821201,0.003582,0.008727
19821202,0.000119,0.002617
19821203,-0.000387,0.001830
19821206,0.018266,0.006309
19821207,0.006580,0.005491
19821208,-0.004322,0.001486
19821209,-0.011221,-0.005968
19821210,-0.005133,-0.006086
19821213,0.001970,-0.000308
19821214,-0.015358,-0.006956
19821215,-0.016237,-0.016778
19821216,-0.000727,-0.002693
19821217,0.014598,0.009259
19821220,-0.007587,-0.003891
19821221,0.013782,0.003297
19821222,0.002771,0.005067
19821223,0.006149,0.007068
19821227,0.014304,0.006024
19821228,-0.007813,-0.001112
19821229,0.003532,0.003148
19821230,-0.004926,0.000958
19821231,0.003699,0.009275
19830103,-0.014013,-0.002338
19830104,0.017079,0.008561
19830105,0.006079,0.011706
19830106,0.023671,0.022454
19830107,0.001316,0.011858
19830110,0.011369,0.014508
19830111,-0.005186,0.002422
19830112,0.006125,0.009923
19830113,-0.004699,0.002389
19830114,0.006538,0.011068
19830117,0.002462,0.008374
19830118,-0.001558,0.002250
19830119,-0.007410,-0.003260
19830120,0.005262,0.004869
19830121,-0.014856,-0.005940
19830124,-0.027551,-0.026750
19830125,0.010896,0.007362
19830126,0.000841,0.006629
19830127,0.017735,0.013309
19830128,0.002515,0.005386
19830131,0.005829,0.006482
19830201,-0.011421,-0.001094
19830202,0.000381,0.001157
19830203,0.007357,0.004987
19830204,0.013003,0.009170
19830207,0.005824,0.005638
19830208,-0.006481,-0.001251
19830209,-0.003238,0.000784
19830210,0.015347,0.011510
19830211,0.001860,0.005433
19830214,0.008933,0.007042
19830215,-0.001436,0.002069
19830216,-0.004853,0.000763
19830217,-0.000619,0.000188
19830218,0.004418,0.006955
19830222,-0.014115,-0.010789
19830223,0.007629,-0.000284
19830224,0.017121,0.009953
19830225,0.001178,0.001087
19830228,-0.010408,-0.008464
19830301,0.015689,0.005792
19830302,0.009164,0.008719
19830303,0.007947,0.007804
19830304,0.001889,0.003433
19830307,0.000343,0.003175
19830308,-0.013045,-0.006458
19830309,0.009429,0.006652
19830310,-0.004651,0.002800
19830311,-0.003208,-0.000873
19830314,-0.004055,-0.003518
19830315,0.002285,-0.001372
19830316,-0.007738,-0.001245
19830317,-0.002091,-0.002816
19830318,0.002051,0.003677
19830321,0.006878,0.002231
19830322,-0.001812,0.002894
19830323,0.012126,0.006665
19830324,0.004118,0.004756
19830325,-0.002578,0.001896
19830328,-0.005463,-0.004335
19830329,-0.001178,-0.000967
19830330,0.009967,0.005961
19830331,-0.001108,0.004969
19830404,-0.000282,-0.002580
19830405,-0.005460,-0.000440
19830406,-0.006292,-0.005379
19830407,0.003594,0.001568
19830408,0.006177,0.005552
19830411,0.013077,0.008860
19830412,0.004762,0.004552
19830413,0.007298,0.007349
19830414,0.008753,0.009818
19830415,0.005110,0.007342
19830418,0.006220,0.006303
19830419,-0.005623,-0.002166
19830420,0.011711,0.008818
19830421,-0.002022,0.003076
19830422,0.002739,0.005491
19830425,-0.008800,-0.004037
19830426,0.015201,0.006678
19830427,-0.000801,0.002572
19830428,0.008968,0.006335
19830429,0.007844,0.008587
19830502,-0.011874,-0.005167
19830503,0.000596,-0.000111
19830504,0.008339,0.009940
19830505,0.008816,0.011427
19830506,0.011973,0.012846
19830509,0.000432,0.005050
19830510,0.002652,0.007203
19830511,-0.005073,-0.000250
19830512,-0.003404,0.001543
19830513,0.004770,0.010079
19830516,-0.009530,-0.008553
19830517,0.003776,0.007096
19830518,0.000476,0.006953
19830519,-0.006663,-0.001355
19830520,0.000037,0.001379
19830523,0.007054,0.003317
19830524,0.012795,0.014251
19830525,0.005354,0.007974
19830526,-0.001841,0.006499
19830527,-0.003565,0.004425
19830531,-0.011352,-0.005483
19830601,0.000095,-0.002346
19830602,0.008008,0.006886
19830603,0.004295,0.009692
19830606,0.003241,0.003803
19830607,-0.009224,-0.002664
19830608,-0.008099,-0.005811
19830609,0.002796,0.002384
19830610,0.006823,0.008482
19830613,0.011686,0.008562
19830614,0.004449,0.004263
19830615,0.008839,0.005977
19830616,0.010843,0.008181
19830617,0.000270,0.002103
19830620,-0.000819,0.000354
19830621,0.007582,0.004483
19830622,0.003292,0.005627
19830623,-0.001965,0.000284
19830624,0.001964,0.006046
19830627,-0.011621,-0.009338
19830628,-0.018035,-0.018279
19830629,0.004601,-0.000152
19830630,0.008826,0.008642
19830701,0.005953,0.008014
19830705,-0.012514,-0.008642
19830706,0.010550,0.007813
19830707,-0.004097,0.002863
19830708,-0.002115,0.000942
19830711,0.004909,0.003087
19830712,-0.013889,-0.010682
19830713,-0.002446,-0.005161
19830714,0.003386,0.003664
19830715,-0.009653,-0.004921
19830718,-0.003899,-0.007002
19830719,0.005022,0.002895
19830720,0.023642,0.013243
19830721,0.001018,0.004256
19830722,0.000200,0.003239
19830725,0.003279,0.000768
19830726,0.003997,0.003260
19830727,-0.014831,-0.009707
19830728,-0.015697,-0.011121
19830729,-0.014221,-0.013729
19830801,-0.004675,-0.009444
19830802,-0.000239,-0.001443
19830803,0.005496,-0.000759
19830804,-0.011558,-0.011237
19830805,0.002951,0.002174
19830808,-0.014800,-0.012802
19830809,0.003360,-0.004716
19830810,0.008072,0.004901
19830811,0.001370,0.002854
19830812,0.005785,0.006094
19830815,0.008569,0.006291
19830816,-0.003130,-0.003975
19830817,0.009542,0.004176
19830818,-0.007185,-0.001492
19830819,0.001575,0.000412
19830822,0.001123,0.000432
19830823,-0.009567,-0.006889
19830824,-0.008620,-0.006254
19830825,-0.002904,-0.004380
19830826,0.006521,0.002023
19830829,0.000034,-0.002879
19830830,0.002037,0.000868
19830831,0.010113,0.004424
19830901,0.000573,0.001813
19830902,0.006845,0.006392
19830906,0.015024,0.008868
19830907,0.000801,0.001688
19830908,0.000316,0.002177
19830909,-0.001306,0.001521
19830912,-0.008121,-0.003391
19830913,-0.005571,-0.007750
19830914,0.002776,-0.000372
19830915,-0.004344,-0.003188
19830916,0.008400,0.002576
19830919,0.010670,0.004072
19830920,0.007635,0.002596
19830921,-0.003813,-0.001493
19830922,0.007511,0.002898
19830923,-0.000999,0.000536
19830926,0.001788,0.001398
19830927,-0.008777,-0.008993
19830928,-0.002454,-0.003612
19830929,-0.003697,-0.002070
19830930,-0.006763,-0.004969
19831003,-0.003057,-0.006815
19831004,0.002782,0.000078
19831005,0.006762,0.002184
19831006,0.013117,0.005075
19831007,0.003199,0.004349
19831010,0.007693,0.001063
19831011,-0.011389,-0.005617
19831012,-0.005652,-0.007604
19831013,-0.000282,-0.003599
19831014,0.000291,0.000427
19831017,0.001481,-0.001386
19831018,-0.015484,-0.013309
19831019,-0.007779,-0.011780
19831020,0.002040,0.001376
19831021,-0.006769,-0.003391
19831024,-0.001050,-0.006617
19831025,0.002976,0.001414
19831026,-0.005568,-0.004015
19831027,-0.003305,-0.004195
19831028,-0.007451,-0.003263
19831031,-0.000640,-0.004552
19831101,0.000054,-0.006011
19831102,0.008294,0.004586
19831103,-0.005603,-0.001462
19831104,-0.005427,-0.002899
19831107,-0.003675,-0.004831
19831108,-0.001818,-0.003883
19831109,0.011179,0.003624
19831110,0.003910,0.004756
19831111,0.011902,0.008702
19831114,0.003933,0.006859
19831115,-0.005147,-0.000208
19831116,0.004143,0.002148
19831117,0.000889,0.003428
19831118,-0.003945,0.002029
19831121,0.005020,0.002705
19831122,0.004250,0.003401
19831123,0.000860,0.001295
19831125,0.002638,0.003769
19831128,-0.002958,-0.000979
19831129,0.007495,0.004741
19831130,-0.006439,0.001058
19831201,0.000711,-0.000040
19831202,-0.006176,-0.003081
19831205,0.000088,-0.003806
19831206,-0.001750,-0.002377
19831207,0.002297,0.000615
19831208,-0.004432,-0.004417
19831209,0.000168,-0.000607
19831212,0.001665,-0.002499
19831213,-0.003488,-0.003377
19831214,-0.009241,-0.005935
19831215,-0.008078,-0.004881
19831216,0.003166,0.000387
19831219,-0.000523,-0.002530
19831220,-0.002148,-0.002676
19831221,0.007845,0.002962
19831222,-0.001333,0.002586
19831223,0.000185,0.002727
19831227,0.006868,0.001178
19831228,0.002511,-0.001639
19831229,-0.001335,0.001803
19831230,0.002336,0.007635
19840103,-0.004344,0.000602
19840104,0.014762,0.009559
19840105,0.012746,0.012424
19840106,0.004296,0.009289
19840109,-0.002152,0.001002
19840110,-0.003871,0.001155
19840111,-0.000719,0.001311
19840112,-0.000106,0.002972
19840113,-0.003366,-0.000824
19840116,0.000049,-0.001699
19840117,0.003087,0.001318
19840118,-0.001362,0.000720
19840119,-0.002826,0.000130
19840120,-0.005557,-0.002515
19840123,-0.008842,-0.009428
19840124,0.003471,-0.002051
19840125,-0.005670,-0.001901
19840126,-0.004177,-0.001410
19840127,-0.002169,-0.002541
19840130,-0.008460,-0.009543
19840131,0.001389,-0.002813
19840201,-0.004185,-0.004855
19840202,0.003037,0.000699
19840203,-0.012919,-0.006348
19840206,-0.016164,-0.015935
19840207,0.001627,-0.006434
19840208,-0.016362,-0.010864
19840209,-0.004763,-0.010364
19840210,0.005280,0.005443
19840213,-0.009340,-0.010476
19840214,0.009503,0.002909
19840215,-0.001106,0.000411
19840216,-0.001481,-0.002725
19840217,-0.002398,-0.000477
19840221,-0.006836,-0.004587
19840222,-0.002112,-0.000670
19840223,-0.001755,-0.005148
19840224,0.019746,0.013381
19840227,0.011991,0.008203
19840228,-0.013312,-0.006320
19840229,0.002686,0.003906
19840301,0.006781,0.004079
19840302,0.006998,0.008465
19840305,-0.007283,-0.001071
19840306,-0.009547,-0.003783
19840307,-0.010654,-0.008244
19840308,0.003234,0.001848
19840309,-0.004391,-0.001455
19840312,0.010156,0.001512
19840313,0.004244,0.004399
19840314,-0.000147,-0.000117
19840315,0.004529,0.001871
19840316,0.010500,0.007030
19840319,-0.008733,-0.006700
19840320,0.005502,0.001569
19840321,-0.001019,-0.000248
19840322,-0.010032,-0.005289
19840323,-0.000529,-0.001906
19840326,-0.000440,-0.001137
19840327,0.002870,-0.000398
19840328,0.013606,0.004829
19840329,-0.000847,0.001807
19840330,-0.001021,0.001156
19840402,-0.006246,-0.003744
19840403,-0.002913,-0.003764
19840404,-0.000638,-0.000817
19840405,-0.014803,-0.008905
19840406,0.000229,-0.005067
19840409,-0.000400,-0.004134
19840410,0.002319,-0.000275
19840411,-0.005367,-0.003825
19840412,0.013830,0.002852
19840413,-0.000357,0.003373
19840416,0.004788,-0.000197
19840417,0.004741,0.003378
19840418,-0.005301,-0.001403
19840419,0.000330,-0.000825
19840423,-0.006429,-0.003632
19840424,0.005716,0.000350
19840425,0.003333,0.001273
19840426,0.009886,0.005596
19840427,-0.000607,0.001785
19840430,0.000827,-0.000320
19840501,0.009933,0.005933
19840502,0.003941,0.007467
19840503,-0.002344,0.001668
19840504,-0.009939,-0.002989
19840507,0.001483,-0.001164
19840508,0.006456,0.002145
19840509,-0.002048,-0.001131
19840510,-0.000899,-0.000480
19840511,-0.008238,-0.005401
19840514,-0.006165,-0.005409
19840515,0.002581,-0.001121
19840516,-0.000192,-0.000656
19840517,-0.009415,-0.007308
19840518,-0.005763,-0.004485
19840521,-0.005673,-0.004835
19840522,-0.006853,-0.008510
19840523,-0.004376,-0.003822
19840524,-0.013449,-0.012726
19840525,0.002077,0.000469
19840529,-0.007740,-0.007141
19840530,-0.000115,-0.003348
19840531,0.003233,0.002637
19840601,0.016605,0.010725
19840604,0.008831,0.008120
19840605,-0.003435,-0.001586
19840606,0.006855,0.003208
19840607,0.000322,0.002420
19840608,0.001643,0.001111
19840611,-0.011432,-0.007838
19840612,-0.004404,-0.004100
19840613,-0.000294,0.000205
19840614,-0.009751,-0.005283
19840615,-0.006095,-0.002392
19840618,0.013738,0.001794
19840619,0.005689,0.003625
19840620,0.010727,0.000039
19840621,-0.000181,0.002942
19840622,0.001001,0.003424
19840625,-0.001482,-0.000323
19840626,-0.007479,-0.005117
19840627,-0.006650,-0.005416
19840628,0.006625,0.002516
19840629,0.002883,0.004952
19840702,-0.001311,-0.003993
19840703,0.003269,0.000684
19840705,-0.005005,-0.003406
19840706,-0.003386,-0.003758
19840709,0.005388,-0.001442
19840710,-0.002239,-0.001367
19840711,-0.012796,-0.006559
19840712,-0.003900,-0.004271
19840713,0.004625,0.002585
19840716,0.002144,-0.003185
19840717,0.003767,-0.000035
19840718,-0.005521,-0.003403
19840719,-0.006344,-0.004539
19840720,-0.005437,-0.005007
19840723,-0.006247,-0.010776
19840724,-0.006572,-0.006704
19840725,0.004692,-0.002358
19840726,0.008041,0.004154
19840727,0.007930,0.006049
19840730,-0.004354,-0.002117
19840731,0.002773,0.000136
19840801,0.020649,0.011446
19840802,0.024600,0.017294
19840803,0.028568,0.024996
19840806,0.004135,0.008804
19840807,0.000308,-0.002080
19840808,-0.004531,-0.002152
19840809,0.020131,0.007892
19840810,0.002686,0.005538
19840813,-0.001010,-0.002875
19840814,-0.004669,-0.000716
19840815,-0.007684,-0.003337
19840816,0.005439,0.002032
19840817,0.001378,0.000962
19840820,0.003275,-0.001191
19840821,0.015624,0.007567
19840822,-0.002490,0.001303
19840823,0.001191,0.000528
19840824,0.002119,0.004280
19840827,-0.005171,-0.002633
19840828,0.005166,0.002854
19840829,-0.000187,0.003045
19840830,-0.002541,0.001503
19840831,0.001083,0.002936
19840904,-0.008476,-0.005348
19840905,-0.003676,-0.002528
19840906,0.007212,0.004403
19840907,-0.005862,-0.001691
19840910,-0.000827,-0.002341
19840911,0.002140,0.002753
19840912,0.000162,-0.000530
19840913,0.016197,0.006698
19840914,0.006400,0.007005
19840917,0.000557,-0.000212
19840918,-0.005264,-0.003140
19840919,-0.003624,-0.000966
19840920,0.002753,0.000674
19840921,-0.007421,0.001206
19840924,-0.002920,-0.003482
19840925,0.000669,-0.003941
19840926,0.003061,0.000319
19840927,0.003405,0.001341
19840928,-0.003791,-0.000514
19841001,-0.008103,-0.006875
19841002,-0.006102,-0.004237
19841003,-0.006162,-0.005503
19841004,0.001965,0.000553
19841005,-0.000631,0.000663
19841008,-0.003467,-0.003118
19841009,-0.001916,-0.002722
19841010,0.001674,-0.003856
19841011,0.004223,0.003572
19841012,0.008418,0.004771
19841015,0.008178,0.002139
19841016,-0.003963,-0.002381
19841017,-0.003172,-0.001217
19841018,0.018888,0.005046
19841019,0.001142,0.003236
19841022,-0.003161,-0.003816
19841023,-0.001202,-0.001481
19841024,0.000301,0.000206
19841025,-0.004891,-0.002170
19841026,-0.006066,-0.002509
19841029,-0.003064,-0.003384
19841030,0.010455,0.002092
19841031,-0.002960,-0.001739
19841101,0.007025,0.001668
19841102,0.001325,0.002160
19841105,0.006687,0.002342
19841106,0.009764,0.003733
19841107,-0.006362,-0.001960
19841108,-0.001934,-0.000217
19841109,-0.003954,0.000788
19841112,-0.001723,-0.002466
19841113,-0.007028,-0.005124
19841114,-0.000723,-0.003026
19841115,-0.000930,-0.002168
19841116,-0.008409,-0.005137
19841119,-0.006940,-0.009116
19841120,0.004686,-0.001942
19841121,0.002190,-0.000074
19841123,0.012953,0.007079
19841126,-0.006195,-0.004286
19841127,0.004440,-0.001116
19841128,-0.006651,-0.003234
19841129,-0.006324,-0.005738
19841130,-0.002406,-0.001871
19841203,-0.004298,-0.006084
19841204,0.002071,-0.001261
19841205,-0.006840,-0.007431
19841206,0.002653,-0.000472
19841207,-0.001755,-0.000137
19841210,0.002592,-0.002502
19841211,0.001991,-0.000711
19841212,-0.002089,0.000038
19841213,-0.003781,-0.000902
19841214,0.004826,0.003736
19841217,0.004683,-0.002906
19841218,0.023976,0.011816
19841219,-0.002476,0.003792
19841220,-0.003654,-0.002188
19841221,-0.003184,-0.000493
19841224,0.006822,0.005733
19841226,-0.001116,0.000541
19841227,-0.004013,-0.003187
19841228,0.002602,0.001750
19841231,0.004954,0.007738
19850102,-0.008738,-0.001258
19850103,-0.003193,0.000928
19850104,-0.004071,-0.000191
19850107,0.002611,0.001459
19850108,-0.000440,0.002201
19850109,0.006510,0.005669
19850110,0.017075,0.010491
19850111,-0.000536,0.005018
19850114,0.014039,0.010170
19850115,0.003053,0.006597
19850116,0.003976,0.008142
19850117,-0.000804,0.006091
19850118,0.003258,0.006896
19850121,0.020114,0.012533
19850122,0.002493,0.003983
19850123,0.010058,0.006714
19850124,-0.001174,0.004189
19850125,0.004314,0.004845
19850128,0.002293,0.004898
19850129,0.008297,0.004580
19850130,0.003030,0.007229
19850131,0.000734,0.003629
19850201,-0.004217,0.002158
19850204,0.009671,0.006224
19850205,0.003451,0.005383
19850206,0.001366,0.005838
19850207,0.008118,0.010062
19850208,0.002607,0.006796
19850211,-0.007415,-0.000987
19850212,-0.000027,0.000848
19850213,0.013652,0.008707
19850214,-0.002959,0.003445
19850215,-0.003966,0.001124
19850219,-0.001205,-0.001179
19850220,0.000302,0.001762
19850221,-0.005380,-0.002675
19850222,-0.004028,-0.001531
19850225,-0.002606,-0.006257
19850226,0.008690,0.003236
19850227,-0.001177,0.000251
19850228,0.002215,0.001559
19850301,0.010510,0.007384
19850304,-0.004732,-0.001324
19850305,0.000717,-0.000029
19850306,-0.007570,-0.002202
19850307,-0.005603,-0.003633
19850308,-0.002358,-0.000726
19850311,-0.001850,-0.003060
19850312,0.003364,-0.000096
19850313,-0.008328,-0.006445
19850314,-0.001121,-0.001292
19850315,-0.004104,0.000955
19850318,-0.000794,-0.003295
19850319,0.012643,0.005912
19850320,-0.001675,-0.000611
19850321,0.001601,0.000725
19850322,-0.001787,-0.000527
19850325,-0.005511,-0.005062
19850326,0.001909,-0.001081
19850327,0.006083,0.004009
19850328,0.001341,0.001839
19850329,0.005897,0.004608
19850401,0.002861,-0.000170
19850402,-0.003397,-0.001568
19850403,-0.007093,-0.004356
19850404,-0.000448,-0.000230
19850408,-0.003839,-0.003038
19850409,0.000847,-0.000635
19850410,0.006488,0.004106
19850411,0.004518,0.004144
19850412,0.001705,0.001235
19850415,0.002389,0.001403
19850416,0.001814,0.000101
19850417,0.002456,0.001704
19850418,-0.003870,-0.000418
19850419,0.001241,0.000108
19850422,-0.002235,-0.002177
19850423,0.005330,0.000734
19850424,0.001694,0.000221
19850425,0.005174,0.001382
19850426,-0.004892,0.000072
19850429,-0.007751,-0.004557
19850430,-0.005008,-0.005016
19850501,-0.006369,-0.002560
19850502,0.001479,-0.001708
19850503,0.005796,0.002510
19850506,0.000425,-0.001387
19850507,0.004319,0.001950
19850508,-0.000024,0.000109
19850509,0.007696,0.005698
19850510,0.012963,0.009290
19850513,0.001813,0.001113
19850514,-0.002605,-0.002148
19850515,0.003528,0.000873
19850516,0.005813,0.002950
19850517,0.009145,0.005355
19850520,0.011666,0.006585
19850521,-0.000161,-0.000579
19850522,-0.005491,-0.003574
19850523,-0.004653,-0.000378
19850524,0.003407,0.001932
19850528,-0.001145,-0.002972
19850529,-0.000656,-0.001332
19850530,0.000076,-0.001056
19850603,0.000707,-0.000748
19850604,0.003781,0.000703
19850605,0.001515,0.001424
19850606,0.003499,0.000805
19850607,-0.005852,-0.002322
19850610,-0.001010,-0.002377
19850611,-0.001831,-0.001086
19850612,-0.005733,-0.002475
19850613,-0.010503,-0.005854
19850614,0.007449,0.003336
19850617,-0.002323,-0.002571
19850618,0.003804,0.000371
19850619,-0.001888,0.000244
19850620,-0.000450,-0.002508
19850621,0.010784,0.004275
19850624,0.000670,0.000360
19850625,0.003554,0.004031
19850626,0.001836,0.000623
19850627,0.005781,0.004586
19850628,0.003419,0.003446
19850701,0.003018,0.000442
19850702,-0.000881,0.000519
19850703,-0.001760,0.001253
19850705,0.005528,0.004615
19850708,-0.002969,-0.002750
19850709,-0.003359,-0.002486
19850710,0.006053,0.003767
19850711,0.003464,0.004337
19850712,0.002224,0.003508
19850715,-0.001068,0.000641
19850716,0.009832,0.005054
19850717,0.004315,0.005126
19850718,-0.005014,-0.000612
19850719,0.003323,0.004714
19850722,-0.004280,-0.001507
19850723,-0.007853,-0.001360
19850724,-0.005623,-0.003097
19850725,0.001260,0.002569
19850726,0.001566,0.002392
19850729,-0.013348,-0.006013
19850730,0.000898,-0.000629
