DATE,vw,ew
19520627,0.16,0.16
19520630,0.36,0.27
19520701,0.44,0.47
19520702,-0.14,-0.18
19520703,0.14,0.08
19520707,-0.19,-0.14
19520708,-0.07,-0.03
19520709,-0.09,-0.02
19520710,-0.32,-0.29
19520711,0.49,0.42
19520714,0.18,0.21
19520715,0.27,0.27
19520716,-0.02,-0.04
19520717,-0.26,-0.28
19520718,-0.39,-0.34
19520721,0.09,0.06
19520722,0.11,0.0
19520723,0.18,0.2
19520724,0.45,0.49
19520725,-0.06,0.05
19520728,0.07,0.09
19520729,0.08,0.03
19520730,0.02,-0.03
19520731,0.04,0.05
19520801,0.0,0.0
19520804,-0.15,-0.18
19520805,-0.08,-0.05
19520806,0.26,0.22
19520807,0.22,0.25
19520808,0.17,0.12
19520811,0.04,0.08
19520812,-0.55,-0.53
19520813,0.03,0.03
19520814,0.1,0.11
19520815,-0.06,-0.12
19520818,-0.79,-0.68
19520819,0.14,0.12
19520820,0.23,0.2
19520821,0.15,0.22
19520822,0.04,0.08
19520825,-0.1,-0.2
19520826,-0.06,-0.13
19520827,0.23,0.15
19520828,0.35,0.37
19520829,0.3,0.35
19520902,0.1,0.02
19520903,0.14,0.21
19520904,-0.19,-0.07
19520905,-0.02,-0.04
19520908,-0.46,-0.5
19520909,-0.76,-0.74
19520910,-0.52,-0.44
19520911,0.35,0.35
19520912,-0.07,0.0
19520915,-0.59,-0.55
19520916,0.32,0.2
19520917,0.22,0.2
19520918,-0.18,-0.21
19520919,0.17,0.2
19520922,0.19,0.21
19520923,0.29,0.32
19520924,0.25,0.38
19520925,0.14,0.05
19520926,-0.11,-0.07
19520929,-0.09,-0.1
19520930,-0.56,-0.54
19521001,-0.21,-0.17
19521002,0.05,0.03
19521003,0.2,0.16
19521006,-0.21,-0.18
19521007,-0.02,-0.06
19521008,0.26,0.27
19521009,0.1,0.05
19521010,0.08,0.07
19521014,-0.45,-0.47
19521015,-1.38,-1.31
19521016,-0.74,-0.78
19521017,1.09,1.09
19521020,-0.27,-0.17
19521021,-0.19,-0.27
19521022,-0.54,-0.32
19521023,0.07,-0.02
19521024,0.2,0.27
19521027,-0.17,-0.14
19521028,0.1,-0.02
19521029,-0.2,-0.09
19521030,0.12,0.14
19521031,0.91,0.99
19521103,0.34,0.43
19521105,0.25,0.27
19521106,-0.31,-0.38
19521107,0.32,0.19
19521110,0.09,0.06
19521112,0.07,0.06
19521113,0.12,0.02
19521114,-0.01,-0.06
19521117,0.08,0.14
19521118,1.01,0.98
19521119,0.81,0.78
19521120,0.23,0.24
19521121,0.39,0.42
19521124,0.61,0.47
19521125,0.02,0.15
19521126,0.44,0.43
19521128,0.57,0.6
19521201,0.12,0.12
19521202,0.03,0.08
19521203,0.04,0.02
19521204,-0.11,-0.19
19521205,-0.05,-0.12
19521208,0.39,0.34
19521209,0.24,0.29
19521210,-0.29,-0.41
19521211,0.17,0.06
19521212,0.36,0.4
19521215,0.1,0.13
19521216,-0.2,-0.17
19521217,-0.12,-0.09
19521218,0.16,0.13
19521219,0.02,0.07
19521222,0.02,0.04
19521223,-0.11,-0.12
19521224,0.43,0.45
19521226,0.28,0.26
19521229,0.18,0.15
19521230,0.12,0.09
19521231,0.37,0.3
19530102,0.94,1.3
19530105,0.95,1.0
19530106,-0.06,0.07
19530107,-0.21,-0.13
19530108,0.74,0.69
19530109,-0.61,-0.56
19530112,-0.23,-0.17
19530113,0.52,0.47
19530114,0.0,0.08
19530115,0.2,0.15
19530116,-0.28,-0.27
19530119,0.22,0.3
19530120,0.58,0.55
19530121,-0.07,-0.05
19530122,0.25,0.31
19530123,0.01,-0.02
19530126,-0.2,-0.2
19530127,0.24,0.35
19530128,0.22,0.13
19530129,0.49,0.45
19530130,0.29,0.26
19530202,0.23,0.24
19530203,-0.14,-0.11
19530204,0.2,0.26
19530205,-0.72,-0.64
19530206,-0.91,-0.68
19530209,-0.25,-0.31
19530210,0.01,0.01
19530211,0.38,0.4
19530213,0.39,0.33
19530216,0.12,0.11
19530217,-0.56,-0.57
19530218,0.2,0.19
19530219,0.32,0.38
19530220,0.11,-0.1
19530224,1.35,1.37
19530225,1.04,1.06
19530226,0.33,0.49
19530227,0.12,0.18
19530302,0.15,0.34
19530303,0.31,0.43
19530304,-0.85,-0.71
19530305,0.23,0.21
19530306,0.38,0.39
19530309,0.14,0.16
19530310,0.24,0.31
19530311,0.55,0.59
19530312,-0.02,-0.03
19530313,0.3,0.23
19530316,0.27,0.13
19530317,0.41,0.38
19530318,0.28,0.33
19530319,0.11,0.08
19530320,0.08,0.15
19530323,-0.62,-0.65
19530324,0.45,0.49
19530325,-0.06,-0.1
19530326,-0.52,-0.54
19530327,0.08,0.16
19530330,-2.17,-2.07
19530331,-1.4,-1.28
19530401,0.25,0.26
19530402,0.07,0.06
19530406,-2.14,-1.92
19530407,0.19,0.08
19530408,1.12,1.09
19530409,-0.35,-0.28
19530410,-0.03,0.07
19530413,-0.19,-0.28
19530414,0.28,0.31
19530415,0.5,0.55
19530416,-0.2,-0.17
19530417,-0.97,-0.96
19530420,-0.27,-0.38
19530421,0.24,0.3
19530422,-0.62,-0.53
19530423,-0.98,-1.07
19530424,-0.23,-0.3
19530427,0.52,0.56
19530428,0.19,0.12
19530429,0.54,0.62
19530430,0.02,-0.03
19530501,0.2,0.29
19530504,0.68,0.56
19530505,0.14,0.14
19530506,-0.08,-0.13
19530507,-0.25,-0.14
19530508,0.14,0.15
19530511,0.07,0.09
19530512,-0.26,-0.3
19530513,-0.1,0.04
19530514,0.38,0.36
19530515,0.25,0.24
19530518,-0.14,-0.19
19530519,-0.13,-0.07
19530520,0.82,0.76
19530521,0.39,0.32
19530522,0.01,0.01
19530525,-0.05,-0.14
19530526,-0.38,-0.22
19530527,-0.65,-0.57
19530528,-0.66,-0.61
19530529,0.39,0.42
19530601,-1.26,-1.1
19530602,-0.44,-0.52
19530603,0.37,0.44
19530604,-1.1,-0.98
19530605,0.16,0.14
19530608,-0.19,-0.25
19530609,-2.34,-2.3
19530610,-0.5,-0.54
19530611,0.88,0.88
19530612,0.4,0.35
19530615,-1.04,-0.96
19530616,-0.46,-0.57
19530617,1.05,0.95
19530618,0.17,0.15
19530619,0.01,0.01
19530622,0.52,0.57
19530623,0.28,0.25
19530624,-0.3,-0.22
19530625,0.2,0.24
19530626,0.0,0.06
19530629,-0.22,-0.23
19530630,-0.25,-0.24
19530701,0.36,0.24
19530702,0.29,0.4
19530703,0.12,0.11
19530706,-0.06,-0.1
19530707,0.33,0.37
19530708,-0.07,-0.09
19530709,-0.19,-0.23
19530710,-0.04,0.07
19530713,-0.87,-0.79
19530714,-0.27,-0.24
19530715,0.16,0.2
19530716,-0.07,-0.12
19530717,0.42,0.38
19530720,-0.35,-0.24
19530721,-0.01,-0.08
19530722,-0.09,-0.15
19530723,0.3,0.28
19530724,0.27,0.27
19530727,-0.53,-0.52
19530728,-0.39,-0.37
19530729,0.49,0.42
19530730,0.85,0.89
19530731,0.71,0.75
19530803,0.31,0.4
19530804,0.0,0.09
19530805,0.1,0.05
19530806,0.37,0.22
19530807,-0.07,0.02
19530810,0.02,0.05
19530811,-0.31,-0.33
19530812,0.14,0.07
19530813,-0.01,0.03
19530814,-0.3,-0.22
19530817,-0.44,-0.38
19530818,-0.23,-0.29
19530819,-1.0,-0.9
19530820,0.07,0.16
19530821,0.11,0.07
19530824,-1.09,-1.06
19530825,-0.73,-0.69
19530826,0.12,0.07
19530827,-0.84,-0.86
19530828,-0.16,-0.25
19530831,-2.3,-2.29
19530901,-0.16,-0.26
19530902,0.71,0.82
19530903,-0.29,-0.25
19530904,0.35,0.37
19530908,0.03,-0.07
19530909,-0.01,-0.02
19530910,-0.8,-0.82
19530911,-2.08,-2.06
19530914,-2.61,-2.73
19530915,-0.54,-0.7
19530916,1.65,1.7
19530917,0.04,0.2
19530918,-0.58,-0.51
19530921,-0.2,-0.24
19530922,1.02,0.89
19530923,0.66,0.64
19530924,0.07,0.13
19530925,0.26,0.27
19530928,0.54,0.54
19530929,0.05,0.04
19530930,-0.31,-0.37
19531001,0.15,0.24
19531002,0.43,0.49
19531005,-0.33,-0.46
19531006,-0.69,-0.62
19531007,0.52,0.5
19531008,0.28,0.24
19531009,-0.03,-0.02
19531013,-0.15,-0.15
19531014,0.16,0.09
19531015,1.02,1.08
19531016,0.78,0.76
19531019,-0.03,0.05
19531020,0.13,0.06
19531021,-0.05,-0.11
19531022,0.2,0.25
19531023,0.09,0.06
19531026,-0.27,-0.2
19531027,-0.35,-0.33
19531028,0.15,0.08
19531029,0.71,0.63
19531030,0.02,0.09
19531102,0.2,0.13
19531104,-0.29,-0.34
19531105,0.54,0.56
19531106,0.34,0.39
19531109,0.08,0.14
19531110,-0.42,-0.32
19531112,0.14,0.02
19531113,0.51,0.41
19531116,-0.21,-0.09
19531117,-0.35,-0.42
19531118,0.29,0.16
19531119,0.48,0.54
19531120,-0.01,0.07
19531123,-0.53,-0.53
19531124,-0.02,-0.13
19531125,0.34,0.36
19531127,0.47,0.49
19531130,0.47,0.43
19531201,-0.01,-0.04
19531202,0.33,0.33
19531203,-0.06,0.02
19531204,0.08,0.03
19531207,-0.11,-0.24
19531208,-0.55,-0.54
19531209,0.0,-0.06
19531210,-0.04,-0.12
19531211,-0.13,0.09
19531214,-0.25,-0.23
19531215,-0.35,-0.32
19531216,0.24,0.16
19531217,0.1,0.16
19531218,0.05,-0.04
19531221,0.05,-0.38
19531222,-0.63,-0.61
19531223,0.02,0.0
19531224,0.55,0.56
19531228,-0.83,-0.88
19531229,-1.04,-1.1
19531230,-0.04,0.21
19531231,0.01,0.05
19540104,2.1,2.56
19540105,1.53,1.76
19540106,0.44,0.59
19540107,0.01,0.13
19540108,-0.15,-0.03
19540111,-0.39,-0.57
19540112,0.53,0.57
19540113,0.53,0.63
19540114,0.38,0.3
19540115,0.71,0.66
19540118,0.28,0.36
19540119,0.34,0.46
19540120,0.36,0.49
19540121,-0.05,-0.06
19540122,0.3,0.3
19540125,0.1,0.08
19540126,0.41,0.5
19540127,-0.16,-0.03
19540128,-0.06,-0.08
19540129,0.18,0.28
19540201,-0.24,-0.33
19540202,-0.31,-0.12
19540203,0.16,0.12
19540204,0.47,0.46
19540205,0.36,0.37
19540208,-0.06,-0.1
19540209,-0.08,-0.08
19540210,0.16,0.15
19540211,-0.02,-0.03
19540212,0.44,0.51
19540215,-0.1,-0.21
19540216,-0.65,-0.57
19540217,0.22,0.01
19540218,0.47,0.43
19540219,0.0,0.08
19540223,-0.51,-0.53
19540224,-0.32,-0.35
19540225,0.46,0.43
19540226,0.55,0.48
19540301,0.0,-0.02
19540302,0.04,0.1
19540303,0.24,0.22
19540304,-0.12,-0.1
19540305,0.28,0.1
19540308,-0.13,-0.2
19540309,0.04,0.12
19540310,0.6,0.48
19540311,0.42,0.41
19540312,-0.16,-0.06
19540315,-0.3,-0.3
19540316,0.04,0.05
19540317,0.32,0.36
19540318,0.69,0.77
19540319,0.35,0.27
19540322,0.08,0.23
19540323,-0.86,-0.81
19540324,-0.44,-0.32
19540325,0.0,-0.21
19540326,0.61,0.64
19540329,0.36,0.26
19540330,0.42,0.36
19540331,0.29,0.29
19540401,0.46,0.45
19540402,0.14,0.02
19540405,-0.25,-0.18
19540406,-0.77,-0.71
19540407,0.27,0.11
19540408,0.74,0.77
19540409,0.43,0.57
19540412,-0.26,-0.21
19540413,0.19,0.24
19540414,0.17,0.12
19540415,0.0,0.08
19540419,-0.63,-0.39
19540420,-0.2,-0.19
19540421,-0.03,-0.07
19540422,-0.09,-0.16
19540423,0.55,0.61
19540426,-0.21,-0.27
19540427,-0.43,-0.36
19540428,0.02,0.21
19540429,0.68,0.56
19540430,-0.12,-0.2
19540503,-0.38,-0.35
19540504,-0.15,-0.26
19540505,-0.09,-0.06
19540506,0.34,0.24
19540507,0.39,0.4
19540510,0.1,0.19
19540511,-0.38,-0.28
19540512,0.77,0.81
19540513,0.23,0.3
19540514,0.61,0.56
19540517,0.27,0.19
19540518,0.16,0.22
19540519,0.03,-0.02
19540520,0.39,0.39
19540521,0.87,1.05
19540524,-0.02,0.02
19540525,-0.16,-0.06
19540526,0.59,0.43
19540527,-0.22,-0.06
19540528,0.55,0.61
19540601,0.24,0.3
19540602,-0.1,-0.23
19540603,0.37,0.44
19540604,0.06,0.02
19540607,-0.09,-0.1
19540608,-1.56,-1.41
19540609,-0.25,-0.19
19540610,1.01,0.95
19540611,0.65,0.67
19540614,-0.15,-0.18
19540615,0.5,0.62
19540616,0.61,0.62
19540617,-0.03,0.11
19540618,0.2,0.36
19540621,-0.08,-0.17
19540622,-0.13,-0.1
19540623,-0.13,-0.15
19540624,0.29,0.27
19540625,-0.03,0.02
19540628,-0.08,-0.1
19540629,-0.19,-0.23
19540630,-0.02,0.02
19540701,0.19,0.18
19540702,0.58,0.63
19540706,0.51,0.29
19540707,-0.1,-0.12
19540708,0.14,0.16
19540709,0.59,0.59
19540712,0.6,0.53
19540713,0.26,0.37
19540714,0.59,0.59
19540715,0.68,0.68
19540716,0.07,0.17
19540719,-0.12,-0.19
19540720,0.18,0.17
19540721,0.56,0.68
19540722,0.81,0.83
19540723,0.46,0.37
19540726,0.18,0.32
19540727,0.55,0.62
19540728,0.46,0.59
19540729,0.49,0.56
19540730,0.81,0.89
19540802,0.47,0.45
19540803,-0.01,0.08
19540804,0.22,0.27
19540805,0.31,0.34
19540806,-1.13,-1.14
19540809,0.01,0.06
19540810,1.23,1.1
19540811,1.28,1.37
19540812,-0.03,-0.09
19540813,0.54,0.6
19540816,0.55,0.68
19540817,-0.38,-0.17
19540818,0.2,0.23
19540819,-0.06,-0.1
19540820,0.38,0.42
19540823,-0.34,-0.26
19540824,-0.38,-0.45
19540825,-0.66,-0.68
19540826,0.06,0.0
19540827,0.39,0.44
19540830,-0.99,-0.8
19540831,-1.52,-1.38
19540901,1.11,1.02
19540902,0.37,0.32
19540903,0.84,0.8
19540907,0.12,0.14
19540908,-0.11,-0.08
19540909,-0.08,-0.24
19540910,0.75,0.77
19540913,0.62,0.61
19540914,0.13,-0.05
19540915,-0.31,-0.25
19540916,0.4,0.46
19540917,0.53,0.6
19540920,-0.5,-0.37
19540921,0.45,0.44
19540922,0.39,0.37
19540923,-0.15,-0.18
19540924,0.13,0.21
19540927,-0.27,-0.36
19540928,-0.24,-0.11
19540929,-0.19,-0.1
19540930,-0.05,-0.11
19541001,0.34,0.19
19541004,0.37,0.43
19541005,0.19,0.18
19541006,0.09,0.06
19541007,-0.07,-0.07
19541008,-0.05,0.0
19541011,-0.05,0.05
19541012,-0.52,-0.52
19541013,0.24,0.2
19541014,-0.91,-0.95
19541015,0.23,0.08
19541018,0.09,0.0
19541019,0.27,0.33
19541020,0.61,0.63
19541021,0.1,0.18
19541022,0.18,0.25
19541025,-0.81,-0.79
19541026,-0.06,-0.05
19541027,0.07,0.08
19541028,-0.2,-0.17
19541029,-0.61,-0.51
19541101,-0.01,-0.07
19541103,1.33,1.43
19541104,0.47,0.52
19541105,0.05,-0.13
19541108,0.81,0.78
19541109,0.34,0.28
19541110,0.47,0.37
19541111,0.75,0.88
19541112,0.33,0.29
19541115,-0.08,-0.08
19541116,0.21,0.26
19541117,0.39,0.47
19541118,0.1,0.15
19541119,0.85,0.57
19541122,0.92,0.67
19541123,0.82,0.78
19541124,0.25,0.26
19541126,0.51,0.57
19541129,0.07,0.15
19541130,-0.42,-0.28
19541201,-0.41,-0.44
19541202,1.58,1.48
19541203,1.21,1.23
19541206,1.08,1.17
19541207,0.38,0.27
19541208,0.1,0.28
19541209,-0.38,-0.16
19541210,0.79,0.75
19541213,0.31,0.22
19541214,-0.56,-0.37
19541215,0.07,0.21
19541216,0.79,0.92
19541217,0.55,0.51
19541220,0.37,0.54
19541221,0.62,0.58
19541222,0.54,0.48
19541223,0.65,0.74
19541227,-0.67,-0.76
19541228,1.49,1.43
19541229,1.01,1.27
19541230,0.15,0.48
19541231,0.77,1.04
19550103,0.87,1.15
19550104,0.0,0.07
19550105,-2.36,-2.39
19550106,-1.33,-1.25
19550107,1.75,1.77
19550110,1.77,1.79
19550111,-0.16,-0.09
19550112,-0.04,0.04
19550113,-0.28,-0.28
19550114,0.32,0.47
19550117,-1.58,-1.51
19550118,0.4,0.45
19550119,1.1,0.94
19550120,0.17,0.17
19550121,0.54,0.39
19550124,0.04,0.04
19550125,-0.31,-0.41
19550126,0.29,0.32
19550127,0.19,0.1
19550128,0.35,0.41
19550131,0.5,0.62
19550201,-0.14,-0.21
19550202,-0.2,-0.18
19550203,0.67,0.72
19550204,0.54,0.55
19550207,0.19,0.33
19550208,-0.9,-0.86
19550209,1.22,1.12
19550210,0.84,0.96
19550211,0.11,0.05
19550214,0.32,0.25
19550215,0.76,0.55
19550216,0.17,0.21
19550217,0.39,0.39
19550218,0.37,0.4
19550221,0.51,0.58
19550223,0.15,0.09
19550224,-0.71,-0.62
19550225,0.28,0.36
19550228,0.67,0.57
19550301,0.19,0.25
19550302,0.94,0.74
19550303,0.12,0.23
19550304,0.06,0.16
19550307,-0.44,-0.25
19550308,-2.12,-1.96
19550309,-1.97,-1.94
19550310,1.71,1.5
19550311,-1.59,-1.43
19550314,-2.44,-2.39
19550315,1.95,1.73
19550316,1.43,1.36
19550317,0.2,0.13
19550318,0.26,0.37
19550321,-0.37,-0.32
19550322,0.46,0.31
19550323,1.42,1.31
19550324,0.38,0.49
19550325,0.21,0.07
19550328,-0.39,-0.22
19550329,0.48,0.44
19550330,-1.12,-0.81
19550331,0.68,0.73
19550401,0.75,0.79
19550404,0.03,0.32
19550405,0.14,0.1
19550406,0.32,0.32
19550407,0.23,0.26
19550411,-0.16,-0.19
19550412,0.31,0.21
19550413,0.25,0.22
19550414,0.07,0.08
19550415,0.64,0.65
19550418,0.14,0.32
19550419,-0.18,-0.25
19550420,0.43,0.34
19550421,0.13,0.07
19550422,-0.7,-0.67
19550425,0.23,0.12
19550426,0.37,0.57
19550427,-0.66,-0.59
19550428,-0.56,-0.55
19550429,0.77,0.58
19550502,-0.35,-0.26
19550503,-1.34,-1.17
19550504,0.29,0.2
19550505,0.53,0.36
19550506,0.55,0.53
19550509,-0.03,0.1
19550510,-0.67,-0.65
19550511,-0.65,-0.44
19550512,-0.63,-0.71
19550513,0.81,0.79
19550516,-1.21,-1.18
19550517,0.04,-0.02
19550518,1.16,1.17
19550519,0.71,0.62
19550520,0.69,0.63
19550523,-0.32,-0.18
19550524,0.11,0.07
19550525,0.51,0.47
19550526,0.38,0.35
19550527,0.06,0.21
19550531,-0.13,-0.2
19550601,-0.13,-0.14
19550602,0.2,0.15
19550603,0.47,0.42
19550606,0.22,0.18
19550607,0.5,0.34
19550608,0.33,0.23
19550609,-0.84,-0.71
19550610,0.66,0.5
19550613,0.13,0.14
19550614,-0.11,-0.07
19550615,0.35,0.25
19550616,0.12,0.24
19550617,0.48,0.39
19550620,0.12,0.01
19550621,0.13,0.13
19550622,0.17,0.32
19550623,0.0,0.05
19550624,0.11,0.02
19550627,0.15,0.12
19550628,-0.14,0.12
19550629,0.12,0.18
19550630,0.65,0.51
19550701,0.4,0.5
19550705,0.12,0.15
19550706,-0.48,-0.37
19550707,-1.19,-1.21
19550708,0.15,0.29
19550711,0.49,0.5
19550712,0.02,-0.05
19550713,-0.37,-0.4
19550714,0.46,0.37
19550715,0.73,0.73
19550718,-0.02,-0.07
19550719,-0.29,-0.36
19550720,0.65,0.67
19550721,0.65,0.64
19550722,0.64,0.6
19550725,0.25,0.33
19550726,-0.27,-0.28
19550727,0.07,0.16
19550728,-0.38,-0.29
19550729,-0.01,0.12
19550801,-0.74,-0.69
19550802,0.43,0.28
19550803,0.12,0.15
19550804,-0.92,-0.76
19550805,0.39,0.34
19550808,-0.47,-0.48
19550809,-0.9,-0.89
19550810,0.13,0.17
19550811,0.63,0.59
19550812,0.16,0.09
19550815,-0.04,-0.06
19550816,-0.25,-0.14
19550817,-0.19,-0.21
19550818,0.04,0.04
19550819,0.2,0.15
19550822,-0.02,0.08
19550823,0.47,0.45
19550824,0.42,0.35
19550825,0.23,0.23
19550826,0.27,0.22
19550829,-0.05,0.04
19550830,-0.06,-0.18
19550831,0.4,0.35
19550901,0.11,0.1
19550902,0.35,0.37
19550906,0.41,0.39
19550907,-0.05,-0.11
19550908,0.5,0.49
19550909,0.29,0.36
19550912,0.2,0.15
19550913,0.03,0.0
19550914,0.23,0.28
19550915,0.09,0.21
19550916,0.39,0.44
19550919,-0.24,-0.06
19550920,0.19,0.13
19550921,0.37,0.43
19550922,-0.15,-0.14
19550923,0.24,0.34
19550926,-6.05,-5.7
19550927,1.51,1.3
19550928,1.68,1.64
19550929,0.18,0.26
19550930,-0.34,-0.25
19551003,-1.57,-1.53
19551004,0.4,0.5
19551005,0.67,0.54
19551006,-0.03,0.0
19551007,-0.71,-0.63
19551010,-2.06,-1.9
19551011,-0.7,-0.7
19551012,1.19,1.18
19551013,-0.2,-0.24
19551014,-0.16,-0.14
19551017,0.45,0.38
19551018,0.37,0.43
19551019,0.54,0.57
19551020,0.55,0.43
19551021,0.19,0.01
19551024,0.03,0.09
19551025,-0.09,-0.11
19551026,-0.13,-0.13
19551027,-0.06,-0.17
19551028,-0.03,0.08
19551031,-0.04,-0.14
19551101,-0.09,-0.07
19551102,0.08,0.11
19551103,0.49,0.43
19551104,0.72,0.68
19551107,0.16,0.09
19551109,0.35,0.32
19551110,0.01,-0.03
19551111,0.59,0.61
19551114,0.44,0.36
19551115,-0.19,-0.18
19551116,0.29,0.32
19551117,-0.12,-0.18
19551118,-0.09,0.03
19551121,-0.22,-0.15
19551122,0.55,0.44
19551123,0.18,0.15
19551125,0.39,0.37
19551128,-0.28,-0.26
19551129,0.31,0.29
19551130,0.5,0.45
19551201,0.09,0.1
19551202,0.44,0.51
19551205,0.26,0.31
19551206,0.01,-0.07
19551207,0.07,0.12
19551208,0.33,0.29
19551209,0.28,0.28
19551212,-0.35,-0.11
19551213,0.16,0.17
19551214,-0.39,-0.34
19551215,-0.03,-0.11
19551216,0.29,0.29
19551219,0.03,0.0
19551220,-0.05,-0.07
19551221,0.45,0.41
19551222,0.41,0.45
19551223,0.1,0.17
19551227,-0.12,-0.06
19551228,-0.04,-0.1
19551229,-0.14,-0.21
19551230,0.44,0.4
19560103,0.03,0.33
19560104,-0.34,-0.33
19560105,0.57,0.57
19560106,0.64,0.72
19560109,-0.83,-0.71
19560110,-0.59,-0.44
19560111,0.74,0.68
19560112,0.43,0.38
19560113,-0.04,-0.06
19560116,-0.74,-0.76
19560117,0.31,0.3
19560118,-0.54,-0.51
19560119,-0.85,-0.87
19560120,-0.42,-0.38
19560123,-0.43,-0.36
19560124,1.19,1.13
19560125,0.22,0.18
19560126,-0.33,-0.21
19560127,-0.34,-0.36
19560130,0.12,0.12
19560131,0.2,0.08
19560201,0.08,0.21
19560202,0.11,0.11
19560203,0.12,0.16
19560206,0.02,0.03
19560207,-0.09,-0.11
19560208,-0.73,-0.68
19560209,-0.64,-0.61
19560210,0.28,0.17
19560213,0.02,0.08
19560214,-0.08,-0.05
19560215,1.13,1.09
19560216,0.32,0.23
19560217,0.75,0.62
19560220,0.29,0.27
19560221,0.21,0.14
19560223,0.76,0.71
19560224,0.54,0.51
19560227,0.02,0.06
19560228,0.31,0.24
19560229,-0.27,-0.19
19560301,0.28,0.33
19560302,0.53,0.54
19560305,0.56,0.55
19560306,-0.18,-0.14
19560307,0.2,0.25
19560308,0.45,0.46
19560309,1.0,0.84
19560312,0.38,0.41
19560313,0.0,-0.02
19560314,0.46,0.48
19560315,0.14,0.12
19560316,-0.06,-0.02
19560319,0.26,0.16
19560320,-0.07,-0.03
19560321,-0.28,-0.31
19560322,0.27,0.24
19560323,0.36,0.25
19560326,0.1,0.12
19560327,-0.39,-0.4
19560328,0.34,0.25
19560329,0.21,0.16
19560402,0.08,-0.01
19560403,-0.47,-0.32
19560404,0.0,-0.02
19560405,-0.13,-0.07
19560406,0.37,0.38
19560409,-0.22,-0.19
19560410,-0.8,-0.79
19560411,0.54,0.49
19560412,-0.16,-0.11
19560413,0.48,0.34
19560416,0.07,0.09
19560417,0.03,0.02
19560418,-0.02,-0.08
19560419,-0.37,-0.29
19560420,0.43,0.54
19560423,0.28,0.29
19560424,-0.41,-0.42
19560425,0.14,-0.01
19560426,0.42,0.51
19560427,0.38,0.35
19560430,0.14,0.18
19560501,-0.38,-0.35
19560502,0.25,0.28
19560503,0.19,0.13
19560504,0.26,0.2
19560507,-0.28,-0.33
19560508,-0.13,-0.19
19560509,0.21,0.21
19560510,-0.94,-0.78
19560511,0.26,0.2
19560514,-0.76,-0.58
19560515,-0.53,-0.52
19560516,0.13,0.15
19560517,0.57,0.38
19560518,0.1,0.13
19560521,-0.96,-0.8
19560522,-1.11,-1.01
19560523,-0.13,-0.09
19560524,-1.33,-1.27
19560525,-0.19,-0.21
19560528,-1.49,-1.3
19560529,1.55,1.41
19560531,0.13,0.17
19560601,0.09,0.14
19560604,0.07,0.04
19560605,0.13,0.09
19560606,-0.21,-0.09
19560607,0.43,0.35
19560608,-2.23,-2.03
19560611,1.2,1.14
19560612,0.71,0.61
19560613,0.58,0.46
19560614,-0.09,-0.19
19560615,0.07,0.06
19560618,-0.14,-0.05
19560619,-0.15,-0.16
19560620,0.03,0.11
19560621,0.37,0.18
19560622,0.0,0.09
19560625,-0.25,-0.28
19560626,0.38,0.24
19560627,0.38,0.33
19560628,-0.08,-0.06
19560629,0.1,0.11
19560702,-0.2,-0.19
19560703,0.21,0.15
19560705,0.5,0.39
19560706,0.34,0.28
19560709,0.45,0.37
19560710,0.45,0.3
19560711,0.24,0.22
19560712,-0.02,0.0
19560713,0.5,0.53
19560716,0.46,0.44
19560717,0.16,0.15
19560718,0.01,0.0
19560719,-0.03,-0.1
19560720,0.24,0.31
19560723,0.02,0.07
19560724,-0.12,-0.07
19560725,0.04,0.02
19560726,0.12,0.18
19560727,-0.5,-0.52
19560730,0.13,0.13
19560731,0.42,0.34
19560801,0.13,0.17
19560802,0.27,0.35
19560803,-0.08,-0.1
19560806,-0.91,-0.84
19560807,0.46,0.46
19560808,0.38,0.41
19560809,0.4,0.41
19560810,-0.36,-0.37
19560813,-0.57,-0.46
19560814,0.24,0.17
19560815,0.08,0.06
19560816,-0.13,-0.19
19560817,0.15,0.08
19560820,-0.51,-0.44
19560821,-1.0,-0.96
19560822,0.2,0.21
19560823,0.5,0.46
19560824,0.06,0.04
19560827,-0.33,-0.39
19560828,-0.07,0.0
19560829,0.01,-0.05
19560830,-0.87,-0.76
19560831,0.76,0.65
19560904,0.26,0.2
19560905,0.19,0.11
19560906,0.11,-0.04
19560907,0.02,-0.03
19560910,-0.16,-0.16
19560911,-0.37,-0.39
19560912,-0.34,-0.37
19560913,-0.07,0.01
19560914,0.17,0.24
19560917,-0.14,-0.19
19560918,-0.37,-0.34
19560919,-0.39,-0.44
19560920,-0.26,-0.23
19560921,0.75,0.69
19560924,-0.27,-0.25
19560925,-1.0,-0.94
19560926,-0.09,0.0
19560927,-0.1,0.09
19560928,-0.46,-0.62
19561001,-1.23,-1.03
19561002,1.11,1.01
19561003,0.89,0.81
19561004,-0.04,-0.01
19561005,0.6,0.69
19561008,0.07,0.08
19561009,-0.19,-0.21
19561010,0.31,0.3
19561011,0.39,0.37
19561012,0.39,0.37
19561015,0.02,0.03
19561016,-0.14,-0.25
19561017,-0.23,-0.31
19561018,0.08,0.11
19561019,0.3,0.28
19561022,-0.37,-0.34
19561023,-0.09,-0.07
19561024,-0.19,-0.23
19561025,-0.18,-0.14
19561026,0.68,0.66
19561029,0.05,0.02
19561030,-0.31,-0.28
19561031,-1.2,-1.09
19561101,1.15,1.0
19561102,0.31,0.46
19561105,0.64,0.58
