caldt,vwretd,ewretd
19600930,0.01746826,0.01640324
19601003,-0.002862521,-0.001934931
19601004,-0.007148300000000001,-0.006878572
19601005,0.007543324000000001,0.003942124
19601006,0.006310286,0.006619812
19601007,0.005778552,0.003273816
19601010,0.001643621,0.001164077
19601011,0.001644451,-0.001138165
19601012,-0.001381966,-0.001116941
19601013,0.008757578,0.006413584000000001
19601014,0.005233452,0.005790974
19601017,-0.003927835,-0.001271882
19601018,-0.005181294,-0.004148105
19601019,-0.001939995,-0.001392624
19601020,-0.007621514,-0.005388948
19601021,-0.009323244000000001,-0.009251228
19601024,-0.01187176,-0.01554517
19601025,-0.007723688,-0.007479423000000001
19601026,0.01484655,0.01147731
19601027,0.01096277,0.01006116
19601028,-0.004281558,-0.003339613
19601031,-0.0003205489,-0.001680179
19601101,0.01045844,0.006870783
19601102,0.005391264000000001,0.006190814
19601103,0.004127955,0.005339620000000001
19601104,0.009169483,0.006636524
19601107,0.004687992,0.004359492
19601109,0.004705148,0.001898405
19601110,0.01415737,0.01721719
19601111,-0.005100498,-0.001526416
19601114,-0.004304273,-0.002936645
19601115,0.00443271,0.002874688
19601116,-0.001909693,-0.001328826
19601117,-0.00272177,-0.003331551
19601118,0.00519338,0.004086725
19601121,0.002284306,0.003263767
19601122,-0.003817681,-0.002866934
19601123,0.00204739,0.003993736
19601125,0.006931427,0.002401523
19601128,-0.001842953,0.003026934
19601129,-0.003127439,-0.003412355
19601130,-0.005327537,-0.004351946000000001
19601201,-0.004016384,-0.004509101000000001
19601202,0.001535889,0.004498512000000001
19601205,-0.001927466,-0.00235852
19601206,0.004644847000000001,0.003538823
19601207,0.009819269,0.00811828
19601208,0.002583768,0.002120399
19601209,0.009124898000000001,0.008452462
19601212,0.003774467,0.004207194
19601213,0.0009070737,-0.0001671138
19601214,-0.0008619130000000001,0.000743587
19601215,-0.002537378,0.0008835575
19601216,0.009425377,0.007236622000000001
19601219,-0.001238864,-0.0007955405
19601220,-0.0007245408,-0.0006255427
19601221,0.008141545,0.001198889
19601222,-0.002849447,0.0005268814
19601223,0.0006545635,0.0004441729
19601227,0.001351042,-5.086769e-05
19601228,0.004479109,0.003081843
19601229,0.004825303,0.002827414
19601230,0.0008296795,0.0008152213000000001
19610103,-0.009169289,-0.001258706
19610104,0.01385496,0.01339229
19610105,0.003524081,0.007998584000000001
19610106,-0.001322553,0.001363104
19610109,0.005999852,0.009740406
19610110,0.00265998,0.004887371000000001
19610111,0.002929583,0.002830676
19610112,0.003062277,0.004437109
19610113,0.004772075000000001,0.003929535
19610116,-0.0003433335,0.0003048134
19610117,-0.003881679,-0.000346184
19610118,0.006122604,0.008898283
19610119,0.001394621,0.001734993
19610120,0.003341178,0.005780587
19610123,0.005361423000000001,0.003910793
19610124,0.00275898,-0.0008841130000000001
19610125,0.001015114,-0.00164643
19610126,0.001325962,-0.001120948
19610127,0.01004542,0.00725794
19610130,0.0123146,0.007760656
19610131,-0.003107901,-0.001623614
19610201,0.002615732,0.004473635
19610202,0.006409349000000001,0.007725136000000001
19610203,-0.001556162,-0.001258266
19610206,-0.006816654,-0.003933353000000001
19610207,-0.0007538832000000001,0.001901942
19610208,0.009322473000000001,0.01174857
19610209,-0.002648806,0.0007526106
19610210,-0.007872146,-0.006280740000000001
19610213,-0.005972637,-0.00356215
19610214,0.005426403000000001,0.008805011
19610215,0.007866494,0.008459002
19610216,0.006496519,0.003779877
19610217,-0.002836571,0.00198807
19610220,0.003829398,0.003866368
19610221,0.0004527094,0.0009839681
19610223,0.004249661,0.003928429000000001
19610224,0.004308252,0.004753062000000001
19610227,0.007874368,0.006768441
19610228,0.002276196,0.001022856
19610301,0.0005699239,0.0002121775
19610302,0.006619847000000001,0.004133284
19610303,0.001460209,0.001884757
19610306,0.001406427,0.0001363503
19610307,-0.008199261000000001,-0.007073518000000001
19610308,0.0002583726,-0.0002430227
19610309,0.0006169058,0.003755377
19610310,0.001339348,0.0008620002
19610313,0.002852813,0.002433689
19610314,-0.004358803000000001,-0.0006431587
19610315,0.003234528,0.004434586
19610316,0.01003819,0.008460625000000001
19610317,0.005996654000000001,0.006032558
19610320,0.004278269,0.005884894000000001
19610321,-0.001748198,0.001926259
19610322,-0.0007417796,0.001504206
19610323,-0.00238061,-0.00509385
19610324,-0.001618035,-0.001747045
19610327,-0.001450135,0.0002296893
19610328,0.0005040636,0.002272684
19610329,0.008381545,0.004018369
19610330,0.002355388,0.002612467
19610403,0.007946621000000001,0.003688583
19610404,0.0006993653000000001,-0.00124067
19610405,-0.002974189,-0.004160658
19610406,0.002446383,0.002306933
19610407,0.005429151,0.005211764000000001
19610410,0.00863534,0.005952039
19610411,0.0009614798000000001,0.0002670216
19610412,-0.004666601,-0.003124802
19610413,-0.0003882056,-0.0005421064
19610414,0.001713797,0.00183323
19610417,0.004869937,0.004198446000000001
19610418,-0.007515838,-0.006656382000000001
19610419,-0.005293259000000001,-0.003863361
19610420,-0.0002854299,0.001710567
19610421,-0.0003846092,0.001793717
19610424,-0.02132353,-0.01975983
19610425,0.01477252,0.01122188
19610426,0.003891751,0.00583114
19610427,-0.00103704,-0.0004238611
19610428,-0.002408796,-0.002342578
19610501,-0.002061262,-0.002461677
19610502,0.007997827,0.00605639
19610503,0.008035847,0.009900526
19610504,0.004078206,0.005103262
19610505,0.001187147,0.003708053
19610508,-0.0008250426,0.0007419814
19610509,0.0010108,0.001819325
19610510,-0.000387338,-0.0001406957
19610511,1.783193e-05,0.002750577
19610512,0.0009311769,0.002736082
19610515,0.00538143,0.007133734
19610516,0.004249479,0.004244025
19610517,0.004726175,0.004504800000000001
19610518,-0.005472364,-0.006327739000000001
19610519,0.004371527,0.004308996000000001
19610522,-0.006676158000000001,-0.00349176
19610523,-0.001871767,-0.001886675
19610524,-0.005809433,-0.001231952
19610525,-0.003882443,-0.0001824325
19610526,0.006857062000000001,0.003574537
19610531,0.001594088,0.002049307
19610601,0.0004960028,-0.001662977
19610602,0.002333246,0.0002232195
19610605,0.005398246000000001,0.003428851
19610606,-0.002067343,-0.001807927
19610607,-0.003814692,-0.004494175
19610608,0.0008364713000000001,-0.001284483
19610609,1.33482e-05,0.001703149
19610612,-0.007128105,-0.005812145
19610613,-0.005481523,-0.005445325
19610614,0.002497484,0.0008079747000000001
19610615,-0.004200249000000001,-0.004803113
19610616,-0.007708145,-0.009025632
19610619,-0.009084068,-0.009591730000000001
19610620,0.00885931,0.007425182000000001
19610621,-8.301107e-05,0.00129192
19610622,-0.0037151,-0.004005356
19610623,0.004049270000000001,0.002614676
19610626,-0.01105312,-0.007774409
19610627,0.0004215118,-0.002992043
19610628,0.001832717,0.00138001
19610629,-0.001254955,0.0002118384
19610630,0.002128333,0.003210377
19610703,0.008963086,0.006471049
19610705,0.006228210000000001,0.007062341000000001
19610706,0.002662846,0.004148858
19610707,-0.0006614385,-0.001238849
19610710,-0.000745772,-0.0001037157
19610711,-0.0005327672,-0.001204249
19610712,-0.005676162,-0.006899578000000001
19610713,-0.006774596000000001,-0.006314843000000001
19610714,0.006489620000000001,0.00424608
19610717,-0.007891986,-0.006805257
19610718,-0.005594149000000001,-0.006841691
19610719,0.004664177,0.001318503
19610720,0.0003158518,0.0001651674
19610721,0.002483257,0.002398302
19610724,-4.135918999999999e-05,-0.001066885
19610725,0.006048083,0.005530558000000001
19610726,0.009189649000000001,0.008475536
19610727,0.01166621,0.007724658000000001
19610728,0.001559963,0.0005738924
19610731,0.001138287,0.0006042214
19610801,0.009346164,0.006393934
19610802,-0.006545222000000001,-0.002059187
19610803,0.00537683,0.004994249
19610804,0.006214022,0.005408851
19610807,0.000853199,0.0007190407
19610808,0.002321301,0.003148184
19610809,-0.0002054,0.0004913755
19610810,0.003451111,0.002538435
19610811,0.001765852,0.002093272
19610814,-0.005546332,-0.004442755
19610815,-0.002359468,-0.0004965341
19610816,0.003206517,0.00336248
19610817,0.005303953,0.005109017
19610818,0.002732891,0.00305127
19610821,0.001991924,-0.0002104319
19610822,0.0003070437,0.001445639
19610823,-0.006278397000000001,-0.004385847
19610824,-0.005486263000000001,-0.004567232
19610825,0.001072148,0.001396147
19610828,0.0004199897,0.0003875488
19610829,-0.001218639,-0.001817243
19610830,0.00407154,0.003599967
19610831,0.003840031,0.001664788
19610901,0.001963281,0.002802259
19610905,-0.003226595,-0.002804397
19610906,0.00751847,0.002812359
19610907,-0.001670681,-0.003202688
19610908,-0.006723406,-0.006733387
19610911,-0.008568265,-0.006112801
19610912,0.01035456,0.007194197
19610913,0.0006872463000000001,0.001008775
19610914,-0.007555210000000001,-0.005374426000000001
19610915,0.001174249,0.000406225
19610918,-0.006175861,-0.007800741000000001
19610919,-0.007638839000000001,-0.006860669000000001
19610920,0.005143911,0.003792697
19610921,0.0002035581,0.0008876476000000001
19610922,-0.004136556,-0.002755905
19610925,-0.01406953,-0.01494503
19610926,-1.263888e-05,-0.00135465
19610927,0.0107891,0.007487888000000001
19610928,0.001490186,0.002369539
19610929,0.002166357,0.003863958
19611002,0.0004147975,-0.0006796306000000001
19611003,-0.0004887996,-0.0007497121000000001
19611004,0.007073050000000001,0.009043599000000001
19611005,0.008703345000000001,0.008061398000000001
19611006,0.00290111,0.002642239
19611009,-0.0001572823,0.0001555288
19611010,0.002585259,0.002595255
19611011,-0.0001925632,0.002296601
19611012,-0.0003397196,0.000229563
19611013,-0.001507183,-0.0005131841
19611016,-0.002631131,-0.003182333
19611017,0.0008559916,0.0006656817
19611018,0.004664451,0.002840542
19611019,0.003219698,0.0003113545
19611020,0.0005612299,0.0001108887
19611023,-0.006215604,-0.005780247000000001
19611024,-0.001071148,-0.002917248
19611025,0.005242445,0.002823101
19611026,0.001977074,0.002255907
19611027,-0.001703755,3.020291e-05
19611030,0.001295914,0.000655193
19611031,0.003116211,0.002592826
19611101,0.0022532,0.002442156
19611102,0.005268811,0.003640232
19611103,0.005322318,0.006244983
19611106,0.008365065,0.006440826
19611108,0.0125358,0.009128997
19611109,-0.0002553661,0.002823843
19611110,0.004334211,0.004252842000000001
19611113,0.002987533,0.003852258
19611114,0.005786046,0.003635572
19611115,-1.837539e-06,-0.001030555
19611116,-0.0005253333,-0.001064763
19611117,3.691515e-05,0.0008452407
19611120,0.00178983,0.002260106
19611121,0.0009522414000000001,0.0008309610000000001
19611122,-0.0007882149000000001,-0.0004641437
19611124,0.001658738,0.002548307
19611127,-7.808678e-05,0.0005215241
19611128,0.0001192334,-0.001705223
19611129,-0.0004516616,-0.0006182339
19611130,-0.005225841,-0.003571736
19611201,0.006199637,0.006266161
19611204,0.002903168,0.001353381
19611205,-0.0006589913,-0.002790261
19611206,0.001035259,0.0005561635
19611207,-0.003912481000000001,-0.003402948
19611208,0.005091476,0.003865418
19611211,0.004577159,0.003118879
19611212,0.00371919,0.0004542316
19611213,-0.001360812,-0.002155905
19611214,-0.007195612000000001,-0.005301295
19611215,0.0003032901,-9.582771e-05
19611218,-0.003654486,-0.00242584
19611219,-0.006521668,-0.005204475
19611220,-0.002270612,-0.0008934861
19611221,-0.003219477,-0.001497695
19611222,0.001033415,0.0006748723000000001
19611226,0.001115367,8.075741e-05
19611227,0.008948256,0.005329782
19611228,0.0008357101000000001,0.0006959672
19611229,-0.001874677,0.0006963033
19620102,-0.008923123,-0.001205246
19620103,0.002764976,0.006400211
19620104,-0.007321291000000001,-0.005907517
19620105,-0.01342674,-0.009089063000000001
19620108,-0.007466333,-0.005044030000000001
19620109,1.461062e-05,-0.0006234764
19620110,-0.002540941,-0.003287112
19620111,0.006045649,0.005691864
19620112,0.003271306,0.005589065000000001
19620115,-0.002335461,-0.001950883
19620116,-0.005621029,-0.003920696
19620117,-0.01079867,-0.007069635
19620118,0.0008874441000000001,0.0004431242
19620119,0.005677962,0.007556236000000001
19620122,0.0001947304,-0.001472227
19620123,-0.007218474000000001,-0.005454372000000001
19620124,0.002349983,-0.00101708
19620125,-0.001305136,0.000281829
19620126,-0.003296942,-0.002063642
19620129,-0.002906711,-0.002499041
19620130,0.003982829,0.004916308
19620131,0.01019834,0.007258324
19620201,0.006258508,0.00438511
19620202,0.007750911,0.005197993000000001
19620205,0.001270577,0.001539445
19620206,0.001876419,0.002935541
19620207,0.007493393,0.005944034
19620208,0.001981186,0.002476607
19620209,-0.001179585,-0.001140499
19620212,-0.0002748048,-6.880159e-05
19620213,0.0001696854,0.00177478
19620214,-0.0004002538,-0.000382256
19620215,0.004527025,0.004064383
19620216,-0.002106125,-0.000700773
19620219,-0.002074325,-0.002342289
19620220,0.003956653,0.002526543
19620221,-0.004681452,-0.004607275
19620223,-0.002094603,-0.003286965
19620226,-0.005137978000000001,-0.005246921000000001
19620227,0.001954934,0.001262107
19620228,0.00129563,0.0007798585
19620301,0.00353387,0.002719404
19620302,-0.0006020827,0.001719303
19620305,-0.002055297,-0.002718174
19620306,-0.002980755,-0.002740335
19620307,-0.0008835217,-0.002134736
19620308,0.007287155,0.005939518
19620309,0.003121433,0.002974393
19620312,7.284714e-05,-5.996611e-05
19620313,0.00314563,0.003246867
19620314,0.004359683,0.002503433
19620315,0.001783942,0.0002025588
19620316,-0.001009568,-0.0008574202000000001
19620319,-0.001595859,-0.001217605
19620320,-0.002630835,-0.001938897
19620321,-0.002114065,-0.002094104
19620322,-0.001597665,-0.000959967
19620323,0.0009693928000000001,-6.96217e-05
19620326,-0.007957527,-0.00629721
19620327,-0.002584005,-0.002806023
19620328,0.005058719000000001,0.004397369
19620329,-0.0004432371,-0.000261363
19620330,-0.006515931,-0.007029972000000001
19620402,-0.002684706,-0.004600899
19620403,-0.008013226,-0.008126947
19620404,-0.005004779,-0.004780343
19620405,0.006332479,0.004180442
19620406,-0.001155524,0.0004091091
19620409,-0.007681661,-0.01043119
19620410,0.003690436,0.002774511
19620411,-0.002332103,-1.491178e-05
19620412,-0.01010721,-0.01039059
19620413,0.002103358,0.001154771
19620416,-0.003937484000000001,-0.00366711
19620417,0.00528349,0.002947776
19620418,0.005324687000000001,0.006391432000000001
19620419,0.004528743,0.003686197
19620423,-0.0007657514,-0.002233055
19620424,-0.001108892,-0.001008041
19620425,-0.0113714,-0.0110908
19620426,-0.009104285,-0.0101143
19620427,-0.0112748,-0.006715514000000001
19620430,-0.01611202,-0.01702056
19620501,0.008281788,0.009148509
19620502,0.004474462,0.006493937
19620503,0.008607617,0.006329012
19620504,-0.004461091,-0.006245075
19620507,-0.002924158,-0.003021464
19620508,-0.0123266,-0.009386653
19620509,-0.01313853,-0.01218523
19620510,-0.01043793,-0.01100383
19620511,-0.01418652,-0.01233086
19620514,0.007819549,0.006268329
19620515,0.01789938,0.01723363
19620516,0.0001673177,-0.001828803
19620517,-0.005959047,-0.007517974
19620518,-0.0009756345,-0.002347342
19620521,-0.003761807,-0.003875452
19620522,-0.01964102,-0.01997115
19620523,-0.01936873,-0.01928946
19620524,-0.008502358,-0.008749258000000001
19620525,-0.01782179,-0.02106532
19620528,-0.06970003,-0.06030284
19620529,0.05334494,0.02669697
19620531,0.02427709,0.04169279
19620601,-0.003698829,0.001253529
19620604,-0.03572604,-0.03527119
19620605,0.006193864,0.001330049
19620606,0.01389886,0.01676062
19620607,0.0001934878,-0.0002365757
19620608,0.0006123011,0.001128202
19620611,-0.01083615,-0.009921866000000001
19620612,-0.02563448,-0.02455521
19620613,-0.0149768,-0.0171395
19620614,-0.02046748,-0.02157335
19620615,0.03041947,0.02790279
19620618,-0.004850675,0.000892035
19620619,-0.002703384,-0.001770504
19620620,-0.01410566,-0.01204021
19620621,-0.02183109,-0.02062392
19620622,-0.01683332,-0.02085349
19620625,-0.002599397,-0.008013117
19620626,-0.004078832,0.0008878768000000001
19620627,0.00597512,0.002155321
19620628,0.03463983,0.03204318
19620629,0.005305689000000001,0.009218692
19620702,0.02098429,0.01809458
19620703,0.01115542,0.01220316
19620705,0.005484032000000001,0.005917109
19620706,-0.01131579,-0.01027734
19620709,0.00705826,0.004920692
19620710,0.01117027,0.0184247
19620711,0.009957854,0.007661553000000001
19620712,0.004282884000000001,0.008074103000000001
19620713,-0.00304231,-0.003172167
19620716,0.0001177658,-0.001172269
19620717,-0.01807625,-0.01510995
19620718,-0.009971366,-0.01116108
19620719,0.00345603,0.003469845
19620720,0.007523733,0.004430474
19620723,-0.0006601028,-0.001503436
19620724,-0.00802741,-0.007631497
19620725,0.002753774,-0.0006883815
19620726,0.005097851,0.004652602
19620727,0.007960284,0.006714415
19620730,0.01111791,0.008255130000000001
19620731,0.007113832,0.00596625
19620801,-0.007963731,-0.006100155
19620802,0.003975742,0.001519629
19620803,0.002415775,0.002843768
19620806,-0.006425328,-0.005395324
19620807,-0.006014146000000001,-0.006378544000000001
19620808,0.003605977,0.002454695
19620809,-0.001036656,0.0001108049
19620810,0.001933148,0.002063207
19620813,0.002001493,0.001887922
19620814,0.0110182,0.006821994
19620815,0.006993232,0.01013125
19620816,-0.0001699481,0.00119436
19620817,0.006800582,0.003553413
19620820,0.006050938,0.006790459
19620821,-0.003888444,-0.00273899
19620822,0.01180153,0.009896719
19620823,-0.001417154,0.0001850277
19620824,-0.002136983,7.871938999999999e-05
19620827,-0.0005621483,-0.0002794152
19620828,-0.01131162,-0.01136752
19620829,-0.001888856,-0.003016894
19620830,3.869183e-05,0.0008719121
19620831,0.008126759,0.007817233
19620904,-0.009826867000000001,-0.008315582
19620905,-0.006760598,-0.008188495
19620906,0.004063189,0.002755067
19620907,0.0002300836,0.0001141566
19620910,0.001392174,-0.001642548
19620911,0.002594926,0.001941353
19620912,0.004300631,0.003061182
19620913,-0.002587391,-0.002351426
19620914,0.003420438,0.001650125
19620917,0.002858846,0.00266451
19620918,-0.0005985482,-0.0007919728
19620919,-0.001294804,-0.002798339
19620920,-0.006952710000000001,-0.006697737
19620921,-0.01433845,-0.01537576
19620924,-0.01850183,-0.01603279
19620925,0.005794819000000001,0.003941225
19620926,-0.0144752,-0.01201503
19620927,-0.006448668,-0.005917487000000001
19620928,0.00755816,0.004304376
19621001,-0.01243875,-0.01238776
19621002,0.01140113,0.008334219
19621003,0.001415589,0.002404265
19621004,0.009017127,0.004286145
19621005,0.006452661,0.005882034
19621008,-0.0006162729,0.0009991872
19621009,0.003268037,0.002424598
19621010,0.0001754671,0.002605638
19621011,-0.002809515,-0.002371771
19621012,-0.001704182,-0.000990896
19621015,0.005818259,0.002324491
19621016,-0.002737792,-0.002728311
19621017,-0.003606288,-0.006306749
19621018,-0.009556316,-0.01141991
19621019,-0.01346822,-0.01163629
19621022,-0.01115525,-0.01255148
19621023,-0.02663864,-0.02360271
19621024,0.03253543,0.01887398
19621025,-0.009546067,-0.002423693
19621026,-0.002408301,-0.002660861
19621029,0.02160449,0.02118585
19621030,0.01495533,0.0135728
19621031,0.000120571,0.0006169879
19621101,0.01068738,0.008482298000000001
19621102,0.01117599,0.01093764
19621105,0.01060247,0.01122619
19621107,0.007476669000000001,0.009474016
19621108,-0.006681533000000001,-0.004106970000000001
19621109,0.00995177,0.01158752
19621112,0.01361942,0.01682874
19621113,-0.002152083,-0.00145528
19621114,0.01166713,0.01355077
19621115,-0.002695252,-0.00113952
19621116,0.003350842,0.004001844
19621119,-0.005482176,-0.004073566000000001
19621120,0.01037813,0.009791673
19621121,0.006706877000000001,0.008425839000000001
19621123,0.01186009,0.01117388
19621126,-0.002890525,-0.002697952
19621127,0.007208962,0.01026377
19621128,0.007080924000000001,0.009277699
19621129,0.004337526,0.004490682
19621130,-0.002423028,0.0005317334
19621203,-0.004045072,-0.004366799
19621204,0.01100914,0.01107122
19621205,0.004237218,0.003373252
19621206,0.0006620621,-0.002176847
19621207,0.002403604,-0.002359947
19621210,-0.01239024,-0.01571759
19621211,0.0007699682000000001,0.0005417392
19621212,0.005142509,0.004027932000000001
19621213,-0.003607622,-0.003806981
19621214,0.002485269,0.0005914754
19621217,-0.003241757,-0.004578052
19621218,-0.004493027,-0.005228613
19621219,0.008613403,0.004405683000000001
19621220,0.00331225,0.004444333
19621221,-0.002217436,-0.002677857
19621224,-0.0003513805,-3.441063999999999e-05
19621226,0.006150973000000001,0.007255479
19621227,-0.001696261,-0.001053332
19621228,0.0007524493000000001,4.133753e-05
19621231,0.002152752,0.003029028
19630102,-0.006573664000000001,0.000372484
19630103,0.01662402,0.02197181
19630104,0.006071276,0.01041503
19630107,0.0002296549,0.003487013
19630108,0.009473787000000001,0.009856889
19630109,-0.002093155,-0.001400158
19630110,0.001917938,0.003530414
19630111,0.002187041,0.002724417
19630114,0.005505525000000001,0.006293269000000001
19630115,-0.0007883302,-0.001018549
19630116,-0.007057101000000001,-0.006807696
19630117,0.007164521,0.006434348
19630118,0.0005404478,-0.0001787166
19630121,0.001635779,0.001829688
19630122,0.002339209,0.004925298000000001
19630123,0.002662454,0.002270149
19630124,0.002005138,0.002662897
19630125,0.002556065,0.002628506
19630128,0.005107757,0.002882326
19630129,0.0002948719,-0.0001488331
19630130,-0.005667971,-0.005494484
19630131,0.005329597,0.004916669
19630201,0.001522783,0.002902627
19630204,-0.001903252,-0.002605337
19630205,-0.0001560718,-0.001743173
19630206,0.005171511,0.004707615
19630207,-0.003354924,-0.002338838
19630208,0.0005607261,0.00150137
19630211,-0.005747124,-0.002551585
19630212,0.000995864,-0.0007573711
19630213,0.004976732,0.007917548
19630214,0.003193841,0.004561391000000001
19630215,0.001178248,0.0006489755
19630218,0.00184048,0.0007116821
19630219,-0.004749335,-0.003786809
19630220,-0.005531569,-0.003619205
19630221,0.001385946,0.001951685
19630225,-0.006894237,-0.005343515
19630226,0.001183911,0.001939062
19630227,-0.006875491,-0.005713526
19630228,-0.0111957,-0.01155062
19630301,-0.00288417,-0.004840317
19630304,0.00973561,0.01126222
19630305,0.0003720183,-0.002466375
19630306,0.002050663,0.0004572408
19630307,0.00631607,0.004426031
19630308,0.001033798,0.000950654
19630311,0.002850917,0.001499647
19630312,0.002675723,0.001201676
19630313,0.003665878,0.003880236
19630314,-0.004516838,-0.003261035
19630315,0.004219286,0.001762356
19630318,-0.004070404000000001,-0.004146541
19630319,-0.002093158,-0.003787522
19630320,0.007173376,0.006856665000000001
19630321,-0.001406045,-0.0007467162
19630322,0.004845058,0.004149579
19630325,0.0005498016,-0.0004691034
19630326,0.002768963,0.002601454
19630327,0.004189923,0.005026431
19630328,-0.001374829,-0.001029862
19630329,-3.593012e-05,0.001584001
19630401,0.00424369,0.003667202
19630402,-0.0002516694,-0.0003786099
19630403,0.0077733,0.005690646000000001
19630404,0.007503727000000001,0.006752329
19630405,0.006396947,0.004331744
19630408,0.003535402,0.004529106000000001
19630409,-0.00105089,0.0005139429000000001
19630410,-0.002613497,-0.002254874
19630411,0.006811983000000001,0.005903452
19630415,0.004551766,0.002621547
19630416,0.001182321,0.001036655
19630417,-0.003041352,-0.0009777209
19630418,-0.0004903015,0.001122146
19630419,0.004825591000000001,0.003451416
19630422,0.001039352,0.0008613105000000001
19630423,0.003616341,0.002443538
19630424,0.002651355,0.003959375
19630425,0.0007104327,0.0004890128
19630426,-0.00101803,0.0003655574
19630429,-0.0005540774000000001,-0.001364743
19630430,0.002277376,0.002667459
19630501,0.002819931,0.002181625
19630502,0.002718978,0.001569208
19630503,-0.001746945,-0.0001168584
19630506,-0.006773368,-0.004367396
19630507,-0.0001993469,0.001610797
19630508,0.008860514,0.007166393
19630509,0.004860745000000001,0.005188264000000001
19630510,0.002594937,0.002814822
19630513,-7.853221e-05,0.002468935
19630514,-0.003564119,0.002326337
19630515,0.002881542,0.004184831
19630516,-0.002226123,-0.001651076
19630517,0.0007950122000000001,0.002126074
19630520,-0.004556152,-0.0007779708000000001
19630521,0.002829879,0.002072773
19630522,0.0001551288,0.001511181
19630523,-0.000567704,-0.001259925
19630524,-0.001049486,-0.002062796
19630527,-0.001282089,-0.003686583
19630528,0.002282975,0.001896602
19630529,0.004651115,0.004882468
19630531,0.00628933,0.004714761
19630603,-0.001117175,5.001359e-06
19630604,0.0001677607,0.001045315
19630605,-0.002123945,-0.0003014907
19630606,0.0007881365,0.000357484
19630607,-0.002234567,-0.001652335
19630610,-0.006504397,-0.005750393
19630611,0.001338885,0.000578853
19630612,0.005285981,0.003447452
19630613,-0.00275911,-0.001201459
19630614,0.0008467773,0.0002429139
19630617,-0.004323404,-0.002157185
19630618,0.001296009,0.00177089
19630619,0.001181329,0.001780355
19630620,-0.001057375,-0.001350795
19630621,0.003338756,0.005102723
19630624,-0.0007687248,-0.0001313882
19630625,-0.002221836,-0.003349323
19630626,-0.009036846000000001,-0.009646169000000001
19630627,-0.004847046000000001,-0.005876781
19630628,0.004122733,0.002869484
19630701,-0.00695311,-0.006206173000000001
19630702,0.008608442000000001,0.006778049
19630703,0.006723501000000001,0.005559805
19630705,0.004077894,0.00346914
19630708,-0.006852316000000001,-0.005661161
19630709,0.004327728,0.004544755
19630710,-0.001917483,-0.001694057
19630711,-0.001960624,-0.001683207
19630712,-0.001710563,-0.001954939
19630715,-0.006276935,-0.006208671000000001
19630716,-0.0007076164,-0.00169283
19630717,-0.003143625,-0.004199840000000001
19630718,-0.005760989,-0.004398881
19630719,-0.001793848,-0.002033648
19630722,-0.006751353000000001,-0.008148347
19630723,0.0001240838,-0.001823572
19630724,0.005203067,0.003623404
19630725,-0.0004880148,0.001312472
19630726,0.004012177,0.002408817
19630729,0.002023496,0.001033166
19630730,0.008795923,0.005804605
19630731,-0.001143987,0.0004656488
19630801,-0.0008134758000000001,-0.001271647
19630802,0.003154274,0.002466462
19630805,0.005985737000000001,0.005477045000000001
19630806,0.006967501,0.004331822
19630807,-0.002332199,-0.0005899473000000001
19630808,0.001306747,0.0001371529
19630809,0.006667395,0.006318944000000001
19630812,0.002164485,0.004755523
19630813,0.002952633,0.00136891
19630814,0.003587709,0.002752034
19630815,0.0045872,0.004292031
19630816,0.001712183,0.003029187
19630819,-0.0006221582,0.0001274785
19630820,-0.0007559896,6.589318e-05
19630821,-0.001474563,0.0004737238
19630822,0.003721392,0.004657957
19630823,0.003625111,0.003049799
19630826,0.002102533,0.002122398
19630827,-0.004478667,-0.003792402
19630828,0.007501777,0.008591814
19630829,0.001870458,0.003570043
19630830,0.004936907,0.005085754
19630903,0.002201988,0.002409637
19630904,-0.0003716489,-0.0005019268
19630905,0.005092764,0.003222256
19630906,-0.002276849,-0.00479824
19630909,-0.003209313,-0.004673024
19630910,0.005855823,0.004986652
19630911,0.002963413,0.001630866
19630912,-0.0007048320000000001,-0.0007284184
19630913,3.923974e-05,0.001142298
19630916,-0.00144294,-0.0008638813
19630917,0.0008522476000000001,0.0003723319
19630918,-0.00421894,-0.003688613
19630919,0.005964588000000001,0.004746458
19630920,0.001017737,0.0005721144
19630923,-0.004528469,-0.005223251
19630924,0.004602271000000001,0.0008827043
19630925,-0.005419024000000001,-0.007112804
19630926,-0.00860465,-0.006860730000000001
19630927,-0.002050848,-0.00109359
19630930,-0.006123164,-0.003653913
19631001,0.007546138000000001,0.005856226
19631002,0.001176806,0.0004501534
19631003,0.007267882000000001,0.008568019000000001
19631004,0.0003148122,-0.000642605
19631007,-0.00206847,-0.0004993297
19631008,-0.001281333,0.001069985
19631009,-0.0058006,-0.005012922
19631010,0.0007622502,0.001077932
19631011,0.001015408,0.00406747
19631014,0.0006348602000000001,0.001298594
19631015,0.001527062,0.0005415277
19631016,0.009871475000000001,0.006772414
19631017,0.002019085,0.003240863
19631018,0.0008828345,0.001531452
19631021,0.0008006371,0.0002361045
19631022,-0.005646829000000001,-0.003308114
19631023,0.0005791166000000001,0.0002765174
19631024,0.003896951,0.004065848
19631025,0.01006927,0.001239413
19631028,0.006355275000000001,-0.0008015262000000001
19631029,0.0003467815,-0.001015427
19631030,-0.008646705000000001,-0.004136004
19631031,0.002910815,0.001760125
19631101,-0.002318325,0.0003897022
19631104,-0.004529814,-0.00442284
